Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,image_2.started,slider.started,text_2.started,slider_2.started,text_3.started,mouse_7.started,image_3.started,slider.response,slider.rt,slider_2.response,slider_2.rt,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,EndText.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,21,27,2022,37,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,21,28,2023,66,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,21,29,2024,44,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,21,30,2025,76,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,21,31,2026,79,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,21,32,2027,12,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,21,33,2028,3,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,21,34,2029,60,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,21,35,2030,19,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,21,36,2031,74,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,21,37,2032,32,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,21,38,2033,86,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,21,39,2034,22,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,21,40,2035,58,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,21,41,2036,10,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,21,42,2037,56,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,21,43,2038,21,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,21,44,2039,82,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,21,45,2040,28,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,21,46,2041,92,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,21,47,2042,34,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,21,48,2043,54,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,21,49,2044,81,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,21,50,2045,18,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,21,51,2046,70,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,21,52,2047,69,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,21,53,2048,43,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,21,54,2049,73,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,21,55,2050,35,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,21,56,2051,87,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,21,57,2052,67,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,21,58,2053,49,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,21,59,2054,24,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,21,60,2055,11,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,21,61,2056,6,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,21,62,2057,25,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,21,63,2058,31,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,21,64,2059,90,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,21,65,2060,50,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,21,66,2061,93,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,21,67,2062,38,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,21,68,2063,2,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,21,69,2064,40,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,21,70,2065,71,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,21,71,2066,46,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,21,72,2067,75,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,21,73,2068,9,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,21,74,2069,85,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,21,75,2070,68,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,21,76,2071,89,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,21,77,2072,17,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,21,78,2073,33,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,21,79,2074,15,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,21,80,2075,1,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,21,81,2076,55,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,21,82,2077,5,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,21,83,2078,26,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,21,84,2079,78,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,21,85,2080,48,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,21,86,2081,39,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,21,87,2082,13,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,21,88,2083,88,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,21,89,2084,53,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,21,90,2085,57,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,21,91,2086,36,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,21,92,2087,45,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,21,93,2088,0,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,21,94,2089,94,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,22,0,2090,5,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,22,1,2091,10,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,22,2,2092,59,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,22,3,2093,58,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,22,4,2094,79,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,22,5,2095,4,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,22,6,2096,35,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,22,7,2097,64,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,22,8,2098,54,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,22,9,2099,52,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,22,10,2100,90,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,22,11,2101,67,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,22,12,2102,20,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,22,13,2103,76,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,22,14,2104,66,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,22,15,2105,26,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,22,16,2106,70,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,22,17,2107,55,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,22,18,2108,27,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,22,19,2109,21,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,22,20,2110,24,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,22,21,2111,87,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,22,22,2112,57,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,22,23,2113,30,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,22,24,2114,18,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,22,25,2115,47,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,22,26,2116,63,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,22,27,2117,56,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,22,28,2118,46,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,22,29,2119,17,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,22,30,2120,68,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,22,31,2121,9,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,22,32,2122,13,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,22,33,2123,34,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,22,34,2124,73,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,22,35,2125,33,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,22,36,2126,48,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,22,37,2127,92,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,22,38,2128,6,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,22,39,2129,36,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,22,40,2130,86,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,22,41,2131,1,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,22,42,2132,51,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,22,43,2133,11,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,22,44,2134,44,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,22,45,2135,85,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,22,46,2136,2,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h10.54.195,FaceAttractiveness,2022.2.5,143.3163694789474,
