Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,text_2.started,slider_2.started,text_3.started,mouse_7.started,image_3.started,slider.started,text_2.stopped,text_3.stopped,mouse_7.stopped,image_3.stopped,slider.response,slider.rt,slider_2.response,slider_2.rt,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,EndText.started,EndText.stopped,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,15,32,1457,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,15,33,1458,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,15,34,1459,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,15,35,1460,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,15,36,1461,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,15,37,1462,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,15,38,1463,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,15,39,1464,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,15,40,1465,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,15,41,1466,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,15,42,1467,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,15,43,1468,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,15,44,1469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,15,45,1470,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,15,46,1471,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,15,47,1472,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,15,48,1473,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,15,49,1474,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,15,50,1475,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,15,51,1476,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,15,52,1477,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,15,53,1478,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,15,54,1479,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,15,55,1480,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,15,56,1481,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,15,57,1482,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,15,58,1483,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,15,59,1484,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,15,60,1485,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,15,61,1486,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,15,62,1487,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,15,63,1488,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,15,64,1489,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,15,65,1490,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,15,66,1491,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,15,67,1492,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,15,68,1493,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,15,69,1494,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,15,70,1495,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,15,71,1496,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,15,72,1497,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,15,73,1498,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,15,74,1499,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,15,75,1500,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,15,76,1501,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,15,77,1502,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,15,78,1503,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,15,79,1504,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,15,80,1505,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,15,81,1506,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,15,82,1507,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,15,83,1508,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,15,84,1509,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,15,85,1510,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,15,86,1511,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,15,87,1512,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,15,88,1513,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,15,89,1514,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,15,90,1515,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,15,91,1516,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,15,92,1517,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,15,93,1518,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,15,94,1519,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,16,0,1520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,16,1,1521,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,16,2,1522,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,16,3,1523,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,16,4,1524,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,16,5,1525,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,16,6,1526,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,16,7,1527,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,16,8,1528,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,16,9,1529,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,16,10,1530,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,16,11,1531,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,16,12,1532,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,16,13,1533,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,16,14,1534,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,16,15,1535,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,16,16,1536,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,16,17,1537,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,16,18,1538,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,16,19,1539,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,16,20,1540,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,16,21,1541,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,16,22,1542,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,16,23,1543,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,16,24,1544,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,16,25,1545,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,16,26,1546,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,16,27,1547,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,16,28,1548,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,16,29,1549,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,16,30,1550,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,16,31,1551,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,16,32,1552,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,16,33,1553,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,16,34,1554,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,16,35,1555,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,16,36,1556,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,16,37,1557,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,16,38,1558,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,16,39,1559,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,16,40,1560,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,16,41,1561,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,16,42,1562,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,16,43,1563,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,16,44,1564,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,16,45,1565,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,16,46,1566,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h15.07.036,FaceAttractiveness,2022.2.5,145.05850933086427,
